DOCKET NUMBER,NOV NUMBER,ADDRESS,STREET NUMBER,STREET DIRECTION,STREET NAME,STREET TYPE,WARD,ISSUING DEPARTMENT,HEARING DATE,CASE DISPOSITION,IMPOSED FINE,ADMIN COSTS,VIOLATION CODE
16BT05974A,16SO497366,5515 S CORNELL AVE,5515,S,CORNELL,AVE,5,Buildings,1/11/17,Default,"$6,500 ",$40 ,31023
16BT05974A,16SO497366,5515 S CORNELL AVE,5515,S,CORNELL,AVE,5,Buildings,1/11/17,Default,"$6,500 ",$40 ,21012
16BT05974A,16SO497366,5515 S CORNELL AVE,5515,S,CORNELL,AVE,5,Buildings,1/11/17,Default,"$6,500 ",$40 ,197087
16BT05974A,16SO497366,5515 S CORNELL AVE,5515,S,CORNELL,AVE,5,Buildings,1/11/17,Default,"$6,500 ",$40 ,197079
16BT05974A,16SO497366,5515 S CORNELL AVE,5515,S,CORNELL,AVE,5,Buildings,1/11/17,Default,"$6,500 ",$40 ,74024
16BT05974A,16SO497366,5515 S CORNELL AVE,5515,S,CORNELL,AVE,5,Buildings,1/11/17,Default,"$6,500 ",$40 ,73014
16BT03389A,16S0480869,11541 S LONGWOOD DR,11541,S,LONGWOOD,DR,19,Buildings,3/1/17,Liable,"$6,500 ",$75 ,63014
16BT03389A,16S0480869,11541 S LONGWOOD DR,11541,S,LONGWOOD,DR,19,Buildings,3/1/17,Liable,"$6,500 ",$75 ,70014
16BT03389A,16S0480869,11541 S LONGWOOD DR,11541,S,LONGWOOD,DR,19,Buildings,3/1/17,Liable,"$6,500 ",$75 ,67024
16BT03389A,16S0480869,11541 S LONGWOOD DR,11541,S,LONGWOOD,DR,19,Buildings,3/1/17,Liable,"$6,500 ",$75 ,15062
16BT03389A,16S0480869,11541 S LONGWOOD DR,11541,S,LONGWOOD,DR,19,Buildings,3/1/17,Liable,"$6,500 ",$75 ,77014
16BT03389A,16S0480869,11541 S LONGWOOD DR,11541,S,LONGWOOD,DR,19,Buildings,3/1/17,Liable,"$6,500 ",$75 ,76024
16BT03389A,16S0480869,11541 S LONGWOOD DR,11541,S,LONGWOOD,DR,19,Buildings,3/1/17,Liable,"$6,500 ",$75 ,61014
16BT03389A,16S0480869,11541 S LONGWOOD DR,11541,S,LONGWOOD,DR,19,Buildings,3/1/17,Liable,"$6,500 ",$75 ,79014
16BT03389A,16S0480869,11541 S LONGWOOD DR,11541,S,LONGWOOD,DR,19,Buildings,3/1/17,Liable,"$6,500 ",$75 ,138056
16BT03389A,16S0480869,11541 S LONGWOOD DR,11541,S,LONGWOOD,DR,19,Buildings,3/1/17,Liable,"$6,500 ",$75 ,190019
16BT03389A,16S0480869,11541 S LONGWOOD DR,11541,S,LONGWOOD,DR,19,Buildings,3/1/17,Liable,"$6,500 ",$75 ,2021
16BT03389A,16S0480869,11541 S LONGWOOD DR,11541,S,LONGWOOD,DR,19,Buildings,3/1/17,Liable,"$6,500 ",$75 ,67014
17BT00206A,16W0501751,3004 W 64TH ST,3004,W,64TH,ST,17,Buildings,3/7/17,Default,"$6,200 ",$40 ,197019
17BT00206A,16W0501751,3004 W 64TH ST,3004,W,64TH,ST,17,Buildings,3/7/17,Default,"$6,200 ",$40 ,2011
17BT00206A,16W0501751,6356 S SACRAMENTO AVE,6356,S,SACRAMENTO,AVE,17,Buildings,3/7/17,Default,"$6,200 ",$40 ,2011
17BT00206A,16W0501751,6356 S SACRAMENTO AVE,6356,S,SACRAMENTO,AVE,17,Buildings,3/7/17,Default,"$6,200 ",$40 ,131026
17BT00206A,16W0501751,3004 W 64TH ST,3004,W,64TH,ST,17,Buildings,3/7/17,Default,"$6,200 ",$40 ,2071
17BT00206A,16W0501751,3004 W 64TH ST,3004,W,64TH,ST,17,Buildings,3/7/17,Default,"$6,200 ",$40 ,138056
17BT00206A,16W0501751,3004 W 64TH ST,3004,W,64TH,ST,17,Buildings,3/7/17,Default,"$6,200 ",$40 ,62024
17BT00206A,16W0501751,3004 W 64TH ST,3004,W,64TH,ST,17,Buildings,3/7/17,Default,"$6,200 ",$40 ,136016
17BT00206A,16W0501751,3004 W 64TH ST,3004,W,64TH,ST,17,Buildings,3/7/17,Default,"$6,200 ",$40 ,198019
17BT00206A,16W0501751,3004 W 64TH ST,3004,W,64TH,ST,17,Buildings,3/7/17,Default,"$6,200 ",$40 ,190019
17BT00206A,16W0501751,6356 S SACRAMENTO AVE,6356,S,SACRAMENTO,AVE,17,Buildings,3/7/17,Default,"$6,200 ",$40 ,136016
17BT00206A,16W0501751,6356 S SACRAMENTO AVE,6356,S,SACRAMENTO,AVE,17,Buildings,3/7/17,Default,"$6,200 ",$40 ,62024
17BT00206A,16W0501751,3004 W 64TH ST,3004,W,64TH,ST,17,Buildings,3/7/17,Default,"$6,200 ",$40 ,131026
17BT00206A,16W0501751,6356 S SACRAMENTO AVE,6356,S,SACRAMENTO,AVE,17,Buildings,3/7/17,Default,"$6,200 ",$40 ,198019
17BT00206A,16W0501751,6356 S SACRAMENTO AVE,6356,S,SACRAMENTO,AVE,17,Buildings,3/7/17,Default,"$6,200 ",$40 ,2071
17BT00206A,16W0501751,6356 S SACRAMENTO AVE,6356,S,SACRAMENTO,AVE,17,Buildings,3/7/17,Default,"$6,200 ",$40 ,138056
17BT00206A,16W0501751,6356 S SACRAMENTO AVE,6356,S,SACRAMENTO,AVE,17,Buildings,3/7/17,Default,"$6,200 ",$40 ,110105
17BT00206A,16W0501751,3004 W 64TH ST,3004,W,64TH,ST,17,Buildings,3/7/17,Default,"$6,200 ",$40 ,110105
17BT00206A,16W0501751,6356 S SACRAMENTO AVE,6356,S,SACRAMENTO,AVE,17,Buildings,3/7/17,Default,"$6,200 ",$40 ,197019
17BT00206A,16W0501751,3004 W 64TH ST,3004,W,64TH,ST,17,Buildings,3/7/17,Default,"$6,200 ",$40 ,105055
17BT00206A,16W0501751,6356 S SACRAMENTO AVE,6356,S,SACRAMENTO,AVE,17,Buildings,3/7/17,Default,"$6,200 ",$40 ,65034
17BT00206A,16W0501751,6356 S SACRAMENTO AVE,6356,S,SACRAMENTO,AVE,17,Buildings,3/7/17,Default,"$6,200 ",$40 ,105055
17BT00206A,16W0501751,6356 S SACRAMENTO AVE,6356,S,SACRAMENTO,AVE,17,Buildings,3/7/17,Default,"$6,200 ",$40 ,190019
17BT00206A,16W0501751,3004 W 64TH ST,3004,W,64TH,ST,17,Buildings,3/7/17,Default,"$6,200 ",$40 ,65034
16BT04967A,16S0491338,8019 S ELLIS AVE,8019,S,ELLIS,AVE,8,Buildings,2/8/17,Default,"$6,200 ",$40 ,101025
16BT04967A,16S0491338,8019 S ELLIS AVE,8019,S,ELLIS,AVE,8,Buildings,2/8/17,Default,"$6,200 ",$40 ,79014
16BT04967A,16S0491338,8019 S ELLIS AVE,8019,S,ELLIS,AVE,8,Buildings,2/8/17,Default,"$6,200 ",$40 ,65034
16BT04967A,16S0491338,8019 S ELLIS AVE,8019,S,ELLIS,AVE,8,Buildings,2/8/17,Default,"$6,200 ",$40 ,131016
16BT04967A,16S0491338,8019 S ELLIS AVE,8019,S,ELLIS,AVE,8,Buildings,2/8/17,Default,"$6,200 ",$40 ,61014
16BT04967A,16S0491338,8019 S ELLIS AVE,8019,S,ELLIS,AVE,8,Buildings,2/8/17,Default,"$6,200 ",$40 ,196029
16BT04967A,16S0491338,8019 S ELLIS AVE,8019,S,ELLIS,AVE,8,Buildings,2/8/17,Default,"$6,200 ",$40 ,62024
16BT04967A,16S0491338,8019 S ELLIS AVE,8019,S,ELLIS,AVE,8,Buildings,2/8/17,Default,"$6,200 ",$40 ,198019
16BT04967A,16S0491338,8019 S ELLIS AVE,8019,S,ELLIS,AVE,8,Buildings,2/8/17,Default,"$6,200 ",$40 ,64014
16BT04967A,16S0491338,8019 S ELLIS AVE,8019,S,ELLIS,AVE,8,Buildings,2/8/17,Default,"$6,200 ",$40 ,73014
16BT04967A,16S0491338,8019 S ELLIS AVE,8019,S,ELLIS,AVE,8,Buildings,2/8/17,Default,"$6,200 ",$40 ,62034
16BT04967A,16S0491338,8019 S ELLIS AVE,8019,S,ELLIS,AVE,8,Buildings,2/8/17,Default,"$6,200 ",$40 ,190019
16BT04967A,16S0491338,8019 S ELLIS AVE,8019,S,ELLIS,AVE,8,Buildings,2/8/17,Default,"$6,200 ",$40 ,104015
16BT04967A,16S0491338,8019 S ELLIS AVE,8019,S,ELLIS,AVE,8,Buildings,2/8/17,Default,"$6,200 ",$40 ,73024
17BT00077A,16S0501233,32 W 109TH PL,32,W,109TH,PL,34,Buildings,3/1/17,Default,"$6,000 ",$40 ,138106
17BT00077A,16S0501233,32 W 109TH PL,32,W,109TH,PL,34,Buildings,3/1/17,Default,"$6,000 ",$40 ,138056
17BT00077A,16S0501233,32 W 109TH PL,32,W,109TH,PL,34,Buildings,3/1/17,Default,"$6,000 ",$40 ,67014
17BT00077A,16S0501233,32 W 109TH PL,32,W,109TH,PL,34,Buildings,3/1/17,Default,"$6,000 ",$40 ,67024
17BT00077A,16S0501233,32 W 109TH PL,32,W,109TH,PL,34,Buildings,3/1/17,Default,"$6,000 ",$40 ,104035
17BT00077A,16S0501233,32 W 109TH PL,32,W,109TH,PL,34,Buildings,3/1/17,Default,"$6,000 ",$40 ,131016
17BT00077A,16S0501233,32 W 109TH PL,32,W,109TH,PL,34,Buildings,3/1/17,Default,"$6,000 ",$40 ,61014
17BT00077A,16S0501233,32 W 109TH PL,32,W,109TH,PL,34,Buildings,3/1/17,Default,"$6,000 ",$40 ,79014
17BT00077A,16S0501233,32 W 109TH PL,32,W,109TH,PL,34,Buildings,3/1/17,Default,"$6,000 ",$40 ,73014
17BT00077A,16S0501233,32 W 109TH PL,32,W,109TH,PL,34,Buildings,3/1/17,Default,"$6,000 ",$40 ,70014
17BT00077A,16S0501233,32 W 109TH PL,32,W,109TH,PL,34,Buildings,3/1/17,Default,"$6,000 ",$40 ,190019
17BT00077A,16S0501233,32 W 109TH PL,32,W,109TH,PL,34,Buildings,3/1/17,Default,"$6,000 ",$40 ,63014
17BT00077A,16S0501233,32 W 109TH PL,32,W,109TH,PL,34,Buildings,3/1/17,Default,"$6,000 ",$40 ,66034
16BT03678A,16SO483976,6353 S RACINE AVE,6353,S,RACINE,AVE,16,Buildings,1/5/17,Adjudication Performance / Other,"$6,000 ",$40 ,61014
16BT06092A,16S0498269,1207 W 97TH PL,1207,W,97TH,PL,21,Buildings,4/6/17,Default,"$6,000 ",$40 ,77014
16BT06092A,16S0498269,1207 W 97TH PL,1207,W,97TH,PL,21,Buildings,4/6/17,Default,"$6,000 ",$40 ,101015
16BT03678A,16SO483976,6353 S RACINE AVE,6353,S,RACINE,AVE,16,Buildings,1/5/17,Adjudication Performance / Other,"$6,000 ",$40 ,62014
16BT03678A,16SO483976,6353 S RACINE AVE,6353,S,RACINE,AVE,16,Buildings,1/5/17,Adjudication Performance / Other,"$6,000 ",$40 ,62034
16BT06092A,16S0498269,1207 W 97TH PL,1207,W,97TH,PL,21,Buildings,4/6/17,Default,"$6,000 ",$40 ,70014
16BT03678A,16SO483976,6353 S RACINE AVE,6353,S,RACINE,AVE,16,Buildings,1/5/17,Adjudication Performance / Other,"$6,000 ",$40 ,138106
16BT06092A,16S0498269,1207 W 97TH PL,1207,W,97TH,PL,21,Buildings,4/6/17,Default,"$6,000 ",$40 ,197087
16BT03678A,16SO483976,6353 S RACINE AVE,6353,S,RACINE,AVE,16,Buildings,1/5/17,Adjudication Performance / Other,"$6,000 ",$40 ,65034
16BT06092A,16S0498269,1207 W 97TH PL,1207,W,97TH,PL,21,Buildings,4/6/17,Default,"$6,000 ",$40 ,65034
16BT03678A,16SO483976,6353 S RACINE AVE,6353,S,RACINE,AVE,16,Buildings,1/5/17,Adjudication Performance / Other,"$6,000 ",$40 ,76034
16BT03678A,16SO483976,6353 S RACINE AVE,6353,S,RACINE,AVE,16,Buildings,1/5/17,Adjudication Performance / Other,"$6,000 ",$40 ,74024
16BT03678A,16SO483976,6353 S RACINE AVE,6353,S,RACINE,AVE,16,Buildings,1/5/17,Adjudication Performance / Other,"$6,000 ",$40 ,70014
16BT06092A,16S0498269,1207 W 97TH PL,1207,W,97TH,PL,21,Buildings,4/6/17,Default,"$6,000 ",$40 ,140016
16BT03678A,16SO483976,6353 S RACINE AVE,6353,S,RACINE,AVE,16,Buildings,1/5/17,Adjudication Performance / Other,"$6,000 ",$40 ,70024
16BT06092A,16S0498269,1207 W 97TH PL,1207,W,97TH,PL,21,Buildings,4/6/17,Default,"$6,000 ",$40 ,41063
16BT06092A,16S0498269,1207 W 97TH PL,1207,W,97TH,PL,21,Buildings,4/6/17,Default,"$6,000 ",$40 ,157047
16BT03678A,16SO483976,6353 S RACINE AVE,6353,S,RACINE,AVE,16,Buildings,1/5/17,Adjudication Performance / Other,"$6,000 ",$40 ,196029
16BT03678A,16SO483976,6353 S RACINE AVE,6353,S,RACINE,AVE,16,Buildings,1/5/17,Adjudication Performance / Other,"$6,000 ",$40 ,131026
16BT06092A,16S0498269,1207 W 97TH PL,1207,W,97TH,PL,21,Buildings,4/6/17,Default,"$6,000 ",$40 ,138106
16BT06092A,16S0498269,1207 W 97TH PL,1207,W,97TH,PL,21,Buildings,4/6/17,Default,"$6,000 ",$40 ,74024
16BT06092A,16S0498269,1207 W 97TH PL,1207,W,97TH,PL,21,Buildings,4/6/17,Default,"$6,000 ",$40 ,61014
16BT06272A,16S0500809,6715 S BLACKSTONE AVE,6715,S,BLACKSTONE,AVE,5,Buildings,2/9/17,Default,"$6,000 ",$40 ,63014
16BT06272A,16S0500809,1500 E 67TH PL,1500,E,67TH,PL,5,Buildings,2/9/17,Default,"$6,000 ",$40 ,197019
16BT06272A,16S0500809,1500 E 67TH PL,1500,E,67TH,PL,5,Buildings,2/9/17,Default,"$6,000 ",$40 ,101015
16BT06272A,16S0500809,6715 S BLACKSTONE AVE,6715,S,BLACKSTONE,AVE,5,Buildings,2/9/17,Default,"$6,000 ",$40 ,101015
16BT06272A,16S0500809,1500 E 67TH PL,1500,E,67TH,PL,5,Buildings,2/9/17,Default,"$6,000 ",$40 ,63014
16BT06272A,16S0500809,6715 S BLACKSTONE AVE,6715,S,BLACKSTONE,AVE,5,Buildings,2/9/17,Default,"$6,000 ",$40 ,190019
16BT06272A,16S0500809,1500 E 67TH PL,1500,E,67TH,PL,5,Buildings,2/9/17,Default,"$6,000 ",$40 ,73014
16BT06272A,16S0500809,1500 E 67TH PL,1500,E,67TH,PL,5,Buildings,2/9/17,Default,"$6,000 ",$40 ,70024
16BT06272A,16S0500809,6715 S BLACKSTONE AVE,6715,S,BLACKSTONE,AVE,5,Buildings,2/9/17,Default,"$6,000 ",$40 ,131036
16BT06272A,16S0500809,1500 E 67TH PL,1500,E,67TH,PL,5,Buildings,2/9/17,Default,"$6,000 ",$40 ,65034
16BT06272A,16S0500809,1500 E 67TH PL,1500,E,67TH,PL,5,Buildings,2/9/17,Default,"$6,000 ",$40 ,63024
16BT06272A,16S0500809,1500 E 67TH PL,1500,E,67TH,PL,5,Buildings,2/9/17,Default,"$6,000 ",$40 ,61014
16BT06272A,16S0500809,6715 S BLACKSTONE AVE,6715,S,BLACKSTONE,AVE,5,Buildings,2/9/17,Default,"$6,000 ",$40 ,61014
16BT06272A,16S0500809,6715 S BLACKSTONE AVE,6715,S,BLACKSTONE,AVE,5,Buildings,2/9/17,Default,"$6,000 ",$40 ,73014
16BT06272A,16S0500809,1500 E 67TH PL,1500,E,67TH,PL,5,Buildings,2/9/17,Default,"$6,000 ",$40 ,131036
16BT06272A,16S0500809,6715 S BLACKSTONE AVE,6715,S,BLACKSTONE,AVE,5,Buildings,2/9/17,Default,"$6,000 ",$40 ,65034
16BT06272A,16S0500809,6715 S BLACKSTONE AVE,6715,S,BLACKSTONE,AVE,5,Buildings,2/9/17,Default,"$6,000 ",$40 ,63024
16BT06272A,16S0500809,6715 S BLACKSTONE AVE,6715,S,BLACKSTONE,AVE,5,Buildings,2/9/17,Default,"$6,000 ",$40 ,197019
16BT06272A,16S0500809,6715 S BLACKSTONE AVE,6715,S,BLACKSTONE,AVE,5,Buildings,2/9/17,Default,"$6,000 ",$40 ,73044
16BT06272A,16S0500809,1500 E 67TH PL,1500,E,67TH,PL,5,Buildings,2/9/17,Default,"$6,000 ",$40 ,103015
16BT06272A,16S0500809,6715 S BLACKSTONE AVE,6715,S,BLACKSTONE,AVE,5,Buildings,2/9/17,Default,"$6,000 ",$40 ,62024
16BT06272A,16S0500809,6715 S BLACKSTONE AVE,6715,S,BLACKSTONE,AVE,5,Buildings,2/9/17,Default,"$6,000 ",$40 ,70024
16BT06272A,16S0500809,1500 E 67TH PL,1500,E,67TH,PL,5,Buildings,2/9/17,Default,"$6,000 ",$40 ,62024
16BT06272A,16S0500809,1500 E 67TH PL,1500,E,67TH,PL,5,Buildings,2/9/17,Default,"$6,000 ",$40 ,73044
16BT06272A,16S0500809,1500 E 67TH PL,1500,E,67TH,PL,5,Buildings,2/9/17,Default,"$6,000 ",$40 ,190019
16BT06272A,16S0500809,6715 S BLACKSTONE AVE,6715,S,BLACKSTONE,AVE,5,Buildings,2/9/17,Default,"$6,000 ",$40 ,103015
17BT00157A,16SO501552,6503 S ABERDEEN ST,6503,S,ABERDEEN,ST,6,Buildings,3/9/17,Default,"$5,500 ",$40 ,138056
17BT00157A,16SO501552,6503 S ABERDEEN ST,6503,S,ABERDEEN,ST,6,Buildings,3/9/17,Default,"$5,500 ",$40 ,76074
17BT00157A,16SO501552,6503 S ABERDEEN ST,6503,S,ABERDEEN,ST,6,Buildings,3/9/17,Default,"$5,500 ",$40 ,61014
17BT00157A,16SO501552,6503 S ABERDEEN ST,6503,S,ABERDEEN,ST,6,Buildings,3/9/17,Default,"$5,500 ",$40 ,104035
17BT00157A,16SO501552,6503 S ABERDEEN ST,6503,S,ABERDEEN,ST,6,Buildings,3/9/17,Default,"$5,500 ",$40 ,136016
17BT00157A,16SO501552,6503 S ABERDEEN ST,6503,S,ABERDEEN,ST,6,Buildings,3/9/17,Default,"$5,500 ",$40 ,196029
17BT00157A,16SO501552,6503 S ABERDEEN ST,6503,S,ABERDEEN,ST,6,Buildings,3/9/17,Default,"$5,500 ",$40 ,190019
17BT00157A,16SO501552,6503 S ABERDEEN ST,6503,S,ABERDEEN,ST,6,Buildings,3/9/17,Default,"$5,500 ",$40 ,196019
17BT00157A,16SO501552,6503 S ABERDEEN ST,6503,S,ABERDEEN,ST,6,Buildings,3/9/17,Default,"$5,500 ",$40 ,138106
17BT00157A,16SO501552,6503 S ABERDEEN ST,6503,S,ABERDEEN,ST,6,Buildings,3/9/17,Default,"$5,500 ",$40 ,73044
17BT00157A,16SO501552,6503 S ABERDEEN ST,6503,S,ABERDEEN,ST,6,Buildings,3/9/17,Default,"$5,500 ",$40 ,101025
17BT00157A,16SO501552,6503 S ABERDEEN ST,6503,S,ABERDEEN,ST,6,Buildings,3/9/17,Default,"$5,500 ",$40 ,70014
16BT03051A,16W0479040,1317 N LOREL AVE,1317,N,LOREL,AVE,37,Buildings,4/6/17,Liable,"$5,000 ",$40 ,196019
16BT03051A,16W0479040,1317 N LOREL AVE,1317,N,LOREL,AVE,37,Buildings,4/6/17,Liable,"$5,000 ",$40 ,61014
16BT03051A,16W0479040,1317 N LOREL AVE,1317,N,LOREL,AVE,37,Buildings,4/6/17,Liable,"$5,000 ",$40 ,190019
16BT03051A,16W0479040,1317 N LOREL AVE,1317,N,LOREL,AVE,37,Buildings,4/6/17,Liable,"$5,000 ",$40 ,70014
16BT03051A,16W0479040,1317 N LOREL AVE,1317,N,LOREL,AVE,37,Buildings,4/6/17,Liable,"$5,000 ",$40 ,63024
16BT03051A,16W0479040,1317 N LOREL AVE,1317,N,LOREL,AVE,37,Buildings,4/6/17,Liable,"$5,000 ",$40 ,70024
16BT03051A,16W0479040,1317 N LOREL AVE,1317,N,LOREL,AVE,37,Buildings,4/6/17,Liable,"$5,000 ",$40 ,65014
16BT05695A,16S0495683,3015 E 79TH PL,3015,E,79TH,PL,7,Buildings,1/3/17,Default,"$5,000 ",$40 ,136026
16BT05695A,16S0495683,3015 E 79TH PL,3015,E,79TH,PL,7,Buildings,1/3/17,Default,"$5,000 ",$40 ,194019
16BT05695A,16S0495683,3015 E 79TH PL,3015,E,79TH,PL,7,Buildings,1/3/17,Default,"$5,000 ",$40 ,190019
16BT05695A,16S0495683,3015 E 79TH PL,3015,E,79TH,PL,7,Buildings,1/3/17,Default,"$5,000 ",$40 ,135016
16BT05695A,16S0495683,3015 E 79TH PL,3015,E,79TH,PL,7,Buildings,1/3/17,Default,"$5,000 ",$40 ,101015
16BT05695A,16S0495683,3015 E 79TH PL,3015,E,79TH,PL,7,Buildings,1/3/17,Default,"$5,000 ",$40 ,76014
16BT05695A,16S0495683,3015 E 79TH PL,3015,E,79TH,PL,7,Buildings,1/3/17,Default,"$5,000 ",$40 ,41063
16BT05695A,16S0495683,3015 E 79TH PL,3015,E,79TH,PL,7,Buildings,1/3/17,Default,"$5,000 ",$40 ,104035
16BT05695A,16S0495683,3015 E 79TH PL,3015,E,79TH,PL,7,Buildings,1/3/17,Default,"$5,000 ",$40 ,197019
16BT05695A,16S0495683,3015 E 79TH PL,3015,E,79TH,PL,7,Buildings,1/3/17,Default,"$5,000 ",$40 ,196029
16BT05695A,16S0495683,3015 E 79TH PL,3015,E,79TH,PL,7,Buildings,1/3/17,Default,"$5,000 ",$40 ,15062
16BT03201A,16SO479881,7829 S LOWE AVE,7829,S,LOWE,AVE,6,Buildings,1/11/17,Default,"$4,700 ",$40 ,141016
16BT03201A,16SO479881,7829 S LOWE AVE,7829,S,LOWE,AVE,6,Buildings,1/11/17,Default,"$4,700 ",$40 ,140016
16BT03201A,16SO479881,7829 S LOWE AVE,7829,S,LOWE,AVE,6,Buildings,1/11/17,Default,"$4,700 ",$40 ,77014
16BT03201A,16SO479881,7829 S LOWE AVE,7829,S,LOWE,AVE,6,Buildings,1/11/17,Default,"$4,700 ",$40 ,138106
16BT03201A,16SO479881,7829 S LOWE AVE,7829,S,LOWE,AVE,6,Buildings,1/11/17,Default,"$4,700 ",$40 ,197087
16BT03201A,16SO479881,7829 S LOWE AVE,7829,S,LOWE,AVE,6,Buildings,1/11/17,Default,"$4,700 ",$40 ,196029
16BT03201A,16SO479881,7829 S LOWE AVE,7829,S,LOWE,AVE,6,Buildings,1/11/17,Default,"$4,700 ",$40 ,194039
16BT03201A,16SO479881,7829 S LOWE AVE,7829,S,LOWE,AVE,6,Buildings,1/11/17,Default,"$4,700 ",$40 ,198019
16BT03201A,16SO479881,7829 S LOWE AVE,7829,S,LOWE,AVE,6,Buildings,1/11/17,Default,"$4,700 ",$40 ,104015
16BT06126A,16C0498410,5233 S RACINE AVE,5233,S,RACINE,AVE,20,Buildings,3/8/17,Default,"$4,500 ",$40 ,70014
16BT06126A,16C0498410,5233 S RACINE AVE,5233,S,RACINE,AVE,20,Buildings,3/8/17,Default,"$4,500 ",$40 ,197019
16BT06126A,16C0498410,5233 S RACINE AVE,5233,S,RACINE,AVE,20,Buildings,3/8/17,Default,"$4,500 ",$40 ,131026
16BT06126A,16C0498410,5233 S RACINE AVE,5233,S,RACINE,AVE,20,Buildings,3/8/17,Default,"$4,500 ",$40 ,190019
16BT06126A,16C0498410,5233 S RACINE AVE,5233,S,RACINE,AVE,20,Buildings,3/8/17,Default,"$4,500 ",$40 ,101015
16BT06126A,16C0498410,5233 S RACINE AVE,5233,S,RACINE,AVE,20,Buildings,3/8/17,Default,"$4,500 ",$40 ,104025
16BT06126A,16C0498410,5233 S RACINE AVE,5233,S,RACINE,AVE,20,Buildings,3/8/17,Default,"$4,500 ",$40 ,104015
16BT06126A,16C0498410,5233 S RACINE AVE,5233,S,RACINE,AVE,20,Buildings,3/8/17,Default,"$4,500 ",$40 ,2011
16BT05940A,16NO496608,2400 N MAPLEWOOD AVE,2400,N,MAPLEWOOD,AVE,1,Buildings,3/9/17,Default,"$4,500 ",$40 ,67014
16BT05940A,16NO496608,2400 N MAPLEWOOD AVE,2400,N,MAPLEWOOD,AVE,1,Buildings,3/9/17,Default,"$4,500 ",$40 ,198019
16BT05940A,16NO496608,2532 W FULLERTON AVE,2532,W,FULLERTON,AVE,1,Buildings,3/9/17,Default,"$4,500 ",$40 ,196029
16BT05940A,16NO496608,2400 N MAPLEWOOD AVE,2400,N,MAPLEWOOD,AVE,1,Buildings,3/9/17,Default,"$4,500 ",$40 ,190019
16BT05940A,16NO496608,2532 W FULLERTON AVE,2532,W,FULLERTON,AVE,1,Buildings,3/9/17,Default,"$4,500 ",$40 ,198019
16BT05940A,16NO496608,2532 W FULLERTON AVE,2532,W,FULLERTON,AVE,1,Buildings,3/9/17,Default,"$4,500 ",$40 ,131026
16BT05940A,16NO496608,2532 W FULLERTON AVE,2532,W,FULLERTON,AVE,1,Buildings,3/9/17,Default,"$4,500 ",$40 ,104015
16BT05940A,16NO496608,2532 W FULLERTON AVE,2532,W,FULLERTON,AVE,1,Buildings,3/9/17,Default,"$4,500 ",$40 ,67014
16BT05940A,16NO496608,2400 N MAPLEWOOD AVE,2400,N,MAPLEWOOD,AVE,1,Buildings,3/9/17,Default,"$4,500 ",$40 ,61014
16BT05940A,16NO496608,2532 W FULLERTON AVE,2532,W,FULLERTON,AVE,1,Buildings,3/9/17,Default,"$4,500 ",$40 ,131016
16BT05940A,16NO496608,2532 W FULLERTON AVE,2532,W,FULLERTON,AVE,1,Buildings,3/9/17,Default,"$4,500 ",$40 ,61014
16BT05940A,16NO496608,2400 N MAPLEWOOD AVE,2400,N,MAPLEWOOD,AVE,1,Buildings,3/9/17,Default,"$4,500 ",$40 ,62024
16BT05940A,16NO496608,2400 N MAPLEWOOD AVE,2400,N,MAPLEWOOD,AVE,1,Buildings,3/9/17,Default,"$4,500 ",$40 ,104015
16BT05940A,16NO496608,2400 N MAPLEWOOD AVE,2400,N,MAPLEWOOD,AVE,1,Buildings,3/9/17,Default,"$4,500 ",$40 ,61074
16BT05940A,16NO496608,2532 W FULLERTON AVE,2532,W,FULLERTON,AVE,1,Buildings,3/9/17,Default,"$4,500 ",$40 ,61074
16BT05940A,16NO496608,2400 N MAPLEWOOD AVE,2400,N,MAPLEWOOD,AVE,1,Buildings,3/9/17,Default,"$4,500 ",$40 ,196029
16BT05940A,16NO496608,2532 W FULLERTON AVE,2532,W,FULLERTON,AVE,1,Buildings,3/9/17,Default,"$4,500 ",$40 ,190019
16BT05940A,16NO496608,2400 N MAPLEWOOD AVE,2400,N,MAPLEWOOD,AVE,1,Buildings,3/9/17,Default,"$4,500 ",$40 ,131026
16BT05940A,16NO496608,2532 W FULLERTON AVE,2532,W,FULLERTON,AVE,1,Buildings,3/9/17,Default,"$4,500 ",$40 ,62024
16BT05940A,16NO496608,2400 N MAPLEWOOD AVE,2400,N,MAPLEWOOD,AVE,1,Buildings,3/9/17,Default,"$4,500 ",$40 ,131016
17BT00283A,16S0502646,853 W 122ND ST,853,W,122ND,ST,34,Buildings,3/10/17,Default,"$4,500 ",$40 ,67014
17BT00183A,16S0501818,43 E 99TH PL,43,E,99TH,PL,9,Buildings,3/10/17,Default,"$4,500 ",$40 ,138106
17BT00399A,16SO503328,8108 S WENTWORTH AVE,8108,S,WENTWORTH,AVE,21,Buildings,3/10/17,Default,"$4,500 ",$40 ,41063
17BT00183A,16S0501818,43 E 99TH PL,43,E,99TH,PL,9,Buildings,3/10/17,Default,"$4,500 ",$40 ,70024
17BT00283A,16S0502646,853 W 122ND ST,853,W,122ND,ST,34,Buildings,3/10/17,Default,"$4,500 ",$40 ,73014
17BT00283A,16S0502646,853 W 122ND ST,853,W,122ND,ST,34,Buildings,3/10/17,Default,"$4,500 ",$40 ,197019
